city,district,village,neighborhood,address,compile_date,compile_type
台北市,中山區,正守里,001鄰,市民大道三段１１號三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１１號五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１１號六樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１１號四樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１３號七樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１３號九樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１３號二樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１３號八樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１３號十一樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１３號十二樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１３號十三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１３號十五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１３號十四樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１３號十樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１３號三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１３號五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１３號六樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１３號四樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１５號七樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１５號九樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１５號二樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１５號八樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１５號十一樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１５號十二樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１５號十三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１５號十五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１５號十四樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１５號十樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１５號三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１５號五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１５號六樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１５號四樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１７號七樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１７號九樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１７號二樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１７號八樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１７號十一樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１７號十二樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１７號十三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１７號十五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１７號十四樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１７號十樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１７號三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１７號五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１７號六樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１７號四樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１９號七樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１９號九樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１９號二樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１９號八樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１９號十一樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１９號十二樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１９號十三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１９號十五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１９號十四樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１９號十樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１９號三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１９號五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１９號六樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段１９號四樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號七樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號九樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號二樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號八樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號十一樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號十二樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號十三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號十五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號十四樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號十樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號六樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段５號四樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號七樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號九樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號二樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號八樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號十一樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號十二樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號十三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號十五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號十四樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號十樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號六樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段７號四樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號七樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號九樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號二樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號八樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號十一樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號十二樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號十三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號十五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號十四樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號十樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號三樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號五樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號六樓,民國114年10月27日,門牌初編
台北市,中山區,正守里,001鄰,市民大道三段９號四樓,民國114年10月27日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號七樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號九樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號二十樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號八樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號十一樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號十七樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號十九樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號十二樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號十八樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號十三樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號十五樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號十六樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號十四樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號十樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號五樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號六樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８５號四樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號七樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號九樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號二十樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號八樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號十一樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號十七樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號十九樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號十二樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號十八樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號十三樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號十五樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號十六樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號十四樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號十樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號五樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號六樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８７號四樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號七樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號九樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號二十樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號二樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號八樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號十一樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號十七樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號十九樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號十二樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號十八樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號十三樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號十五樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號十六樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號十四樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號十樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號三樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號五樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號六樓,民國114年10月22日,門牌初編
台北市,中山區,力行里,028鄰,建國北路一段８９號四樓,民國114年10月22日,門牌初編
台北市,中山區,正義里,017鄰,南京東路一段１４０號,民國114年10月8日,門牌初編
台北市,中山區,正義里,017鄰,南京東路一段１４０號七樓,民國114年10月8日,門牌初編
台北市,中山區,正義里,017鄰,南京東路一段１４０號二樓,民國114年10月8日,門牌初編
台北市,中山區,正義里,017鄰,南京東路一段１４０號三樓,民國114年10月8日,門牌初編
台北市,中山區,正義里,017鄰,南京東路一段１４０號五樓,民國114年10月8日,門牌初編
台北市,中山區,正義里,017鄰,南京東路一段１４０號六樓,民國114年10月8日,門牌初編
台北市,中山區,正義里,017鄰,南京東路一段１４０號四樓,民國114年10月8日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１６號,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１６號七樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１６號九樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１６號二樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１６號八樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１６號十樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１６號三樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１６號五樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１６號六樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１６號四樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１８號九樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１８號二樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１８號八樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１８號十樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１８號三樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１８號六樓,民國114年10月3日,門牌初編
台北市,中山區,中吉里,004鄰,吉林路５１巷１８號四樓,民國114年10月3日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號七樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號九樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號二十一樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號二十樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號二樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號八樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號十一樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號十七樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號十九樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號十二樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號十八樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號十三樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號十五樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號十六樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號十四樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號十樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號三樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號五樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號六樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５５號四樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號七樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號九樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號二十樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號二樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號八樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號十一樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號十七樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號十九樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號十二樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號十八樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號十三樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號十五樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號十六樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號十四樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號十樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號三樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號五樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號六樓,民國114年9月23日,門牌初編
台北市,中山區,中央里,002鄰,松江路１５７號四樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２之１號,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２之２號,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２之３號,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號七樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號七樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號七樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號七樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號七樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號七樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號七樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號七樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號七樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號七樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號九樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號九樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號九樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號九樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號九樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號九樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號九樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號九樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號九樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號九樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號二十樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號二十樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號二十樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號二十樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號二十樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號二十樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號二十樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號二十樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號二十樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號二十樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號二十樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號二樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號八樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號八樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號八樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號八樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號八樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號八樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號八樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號八樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號八樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號八樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十一樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十一樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十一樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十一樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十一樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十一樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十一樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十一樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十一樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十一樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十七樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十七樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十七樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十七樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十七樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十七樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十七樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十七樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十七樓之７,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十七樓之８,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十七樓之９,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十九樓,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十九樓之１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十九樓之１０,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十九樓之１１,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十九樓之２,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十九樓之３,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十九樓之５,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十九樓之６,民國114年9月23日,門牌初編
台北市,中山區,聚盛里,014鄰,新生北路二段１０２號十九樓之７,民國114年9月23日,門牌初編
